num_of_antecedent_events,avg_of_case_remaining_time,y_case_remaining_time
6,1625623.3897638072,2765341.536
7,1590044.4747371168,2765341.536
8,1590041.78589297,2765340.307
9,1590041.7263020962,2765340.281
10,1446174.0401162277,2765339.004
11,1121596.2301124877,2765253.251
12,1121596.2301124877,2145024.686
13,1121596.2301124877,2144841.91
14,1121596.2301124877,2065734.575
15,1121596.2301124877,1361318.055
16,455055.6343089471,960080.782
17,1121596.2301124877,960079.321
18,240389.78877129089,612453.386
19,240389.78877129089,611400.571
20,577842.8430326743,598781.914
21,762216.2992770204,596543.146
22,1590044.4747371168,596543.146
23,1590041.78589297,596541.678
24,1590041.7263020962,596541.654
25,577842.8430326743,596540.086
26,577842.8430326743,596149.344
27,577842.8430326743,584291.845
28,577842.8430326743,101698.101
29,455055.6343089471,5015.987
30,577842.8430326743,5014.468
31,7527.792504385949,8.301
32,7845.475503649621,8.301
33,7845.474540145966,8.301
34,7845.474449635019,8.3
35,240389.78877129089,0.0
0,771978.3777942169,2.195
1,771977.8326473025,2.022
2,2.1684603490170096,0.0
0,771978.3777942169,38.845
1,771977.8326473025,38.75
2,2.1684603490170096,0.0
0,771978.3777942169,68061.701
1,771977.8326473025,68059.717
2,2.1684603490170096,3.145
3,604336.2287726993,0.0
0,771978.3777942169,36.611
1,771977.8326473025,36.222
2,2.1684603490170096,0.0
0,771978.3777942169,40.298
1,771977.8326473025,40.143
2,2.1684603490170096,0.0
0,771978.3777942169,964509.01
1,771977.8326473025,964508.818
2,1369727.7783866778,901422.859
3,604336.2287726993,901421.566
4,1446174.0401162277,885746.812
5,1446174.0401162277,875698.529
6,1601554.9322030153,875411.441
7,1625623.3897638072,875341.33
8,1590044.4747371168,875341.33
9,1590041.78589297,875339.864
10,1590041.7263020962,875339.838
11,1446174.0401162277,875337.56
12,1121596.2301124877,263789.195
13,1121596.2301124877,99474.402
14,762216.2992770204,2.332
15,295.05900281373124,2.332
16,1121596.2301124877,0.0
0,771978.3777942169,62498.1
1,771977.8326473025,62497.939
2,2.1684603490170096,4.793
3,604336.2287726993,0.0
0,771978.3777942169,60166.636
1,771977.8326473025,60166.431
2,2.1684603490170096,4.339
3,604336.2287726993,0.0
0,771978.3777942169,40.473
1,771977.8326473025,40.321
2,2.1684603490170096,0.0
0,771978.3777942169,42.643
1,771977.8326473025,42.446
2,2.1684603490170096,0.0
0,771978.3777942169,859381.228
1,771977.8326473025,859381.097
2,1369727.7783866778,859345.163
3,1601554.9322030153,797284.389
4,1625623.3897638072,796638.255
5,1590044.4747371168,796638.255
6,1590041.78589297,796635.164
7,1590041.7263020962,796635.14
8,1446174.0401162277,796633.822
9,1121596.2301124877,796117.292
10,1121596.2301124877,535592.989
11,455055.6343089471,180585.206
12,1121596.2301124877,180583.08
13,240389.78877129089,421.204
14,7527.792504385949,7.712
15,7845.474449635019,7.711
16,7845.475503649621,7.711
17,7845.474540145966,7.711
18,240389.78877129089,0.0
0,771978.3777942169,63211.522
1,771977.8326473025,63211.11
2,416836.8241988305,1140.745
3,416836.8241988305,1096.789
4,2.1684603490170096,3.596
5,416836.8241988305,0.0
0,771978.3777942169,151731.861
1,771977.8326473025,151731.623
2,1369727.7783866778,95617.788
3,604336.2287726993,95616.74
4,1446174.0401162277,84941.087
5,1446174.0401162277,71736.858
6,1446174.0401162277,71274.81
7,1446174.0401162277,69091.976
8,295.05900281373124,2.121
9,1446174.0401162277,0.0
0,771978.3777942169,41.121
1,771977.8326473025,40.889
2,2.1684603490170096,0.0
0,771978.3777942169,66216.94
1,771977.8326473025,66216.859
2,1369727.7783866778,10526.274
3,604336.2287726993,10525.156
4,1446174.0401162277,121.177
5,2.1684603490170096,3.205
6,1446174.0401162277,0.0
0,771978.3777942169,4982252.326
1,771977.8326473025,4982252.101
2,1369727.7783866778,4982198.056
3,1446174.0401162277,4924702.256
4,1446174.0401162277,4922970.346
5,1601554.9322030153,4907050.12
6,1590044.4747371168,4906708.476
7,1625623.3897638072,4906708.476
8,1590041.78589297,4906707.165
9,1590041.7263020962,4906707.13
10,1446174.0401162277,4906705.678
11,762216.2992770204,4906646.428
12,1590044.4747371168,4906646.428
13,1590041.78589297,4906644.851
14,1590041.7263020962,4906644.719
15,1121596.2301124877,4906642.648
16,1121596.2301124877,4906544.956
17,1121596.2301124877,4291166.933
18,1121596.2301124877,4126471.306
19,1121596.2301124877,3362104.616
20,1121596.2301124877,3333709.729
21,1121596.2301124877,3089649.04
22,455055.6343089471,2937846.756
23,1121596.2301124877,2937844.713
24,240389.78877129089,2491711.23
25,577842.8430326743,2477430.804
26,577842.8430326743,2412454.551
27,577842.8430326743,2393240.106
28,577842.8430326743,2384847.281
29,577842.8430326743,2248699.627
30,577842.8430326743,1902590.469
31,577842.8430326743,1723761.827
32,240389.78877129089,1717722.236
33,577842.8430326743,1713911.773
34,577842.8430326743,1713894.867
35,577842.8430326743,1696288.34
36,577842.8430326743,1634171.875
37,577842.8430326743,1600629.89
38,577842.8430326743,1464862.926
39,577842.8430326743,1014784.846
40,577842.8430326743,950283.721
41,577842.8430326743,928043.175
42,577842.8430326743,925316.316
43,577842.8430326743,909634.376
44,577842.8430326743,859615.264
45,577842.8430326743,847717.801
46,577842.8430326743,690866.23
47,577842.8430326743,689143.713
48,577842.8430326743,650567.034
49,577842.8430326743,597586.438
50,577842.8430326743,585464.292
51,577842.8430326743,427150.227
52,577842.8430326743,328245.946
53,577842.8430326743,256314.225
54,577842.8430326743,240764.39
55,577842.8430326743,81574.027
56,577842.8430326743,64464.146
57,7527.792504385949,8.287
58,7845.474540145966,8.287
59,7845.475503649621,8.287
60,7845.474449635019,8.287
61,240389.78877129089,0.0
0,771978.3777942169,38.111
1,771977.8326473025,37.959
2,2.1684603490170096,0.0
0,771978.3777942169,48245.818
1,771977.8326473025,48245.541
2,2.1684603490170096,4.086
3,604336.2287726993,0.0
0,771978.3777942169,2639254.435
1,771977.8326473025,2639254.29
2,1369727.7783866778,2639211.433
3,1446174.0401162277,2590930.603
4,1446174.0401162277,2562350.515
5,1446174.0401162277,2497415.129
6,1446174.0401162277,2491836.327
7,1446174.0401162277,2478325.775
8,1446174.0401162277,2420944.203
9,1446174.0401162277,2406632.727
10,1446174.0401162277,2389498.835
11,1446174.0401162277,2295015.102
12,1446174.0401162277,2249621.006
13,1446174.0401162277,2215335.329
14,1446174.0401162277,2155427.091
15,1446174.0401162277,571542.57
16,1446174.0401162277,0.012
17,295.05900281373124,0.0
0,771978.3777942169,991346.776
1,771977.8326473025,991346.688
2,1369727.7783866778,991306.345
3,1446174.0401162277,942335.096
4,1446174.0401162277,914342.435
5,1601554.9322030153,913308.845
6,1590044.4747371168,913155.805
7,1625623.3897638072,913155.805
8,1590041.78589297,913154.852
9,1590041.7263020962,913154.826
10,1446174.0401162277,913153.463
11,455055.6343089471,326524.527
12,1121596.2301124877,326523.051
13,240389.78877129089,159112.707
14,577842.8430326743,158053.538
15,577842.8430326743,155090.426
16,577842.8430326743,83654.228
17,577842.8430326743,68032.286
18,240389.78877129089,65935.786
19,577842.8430326743,65191.53
20,577842.8430326743,65007.044
21,577842.8430326743,48257.419
22,7527.792504385949,7.378
23,7845.475503649621,7.378
24,7845.474540145966,7.377
25,7845.474449635019,7.377
26,240389.78877129089,0.0
0,771978.3777942169,2721820.007
1,771977.8326473025,2721819.832
2,1369727.7783866778,2681509.917
3,604336.2287726993,2681508.671
4,1446174.0401162277,2673573.741
5,1446174.0401162277,2670562.208
6,1446174.0401162277,2657416.786
7,1446174.0401162277,2657395.253
8,1446174.0401162277,2643433.202
9,1446174.0401162277,2643211.968
10,1601554.9322030153,2643131.736
11,1625623.3897638072,2642994.053
12,1590044.4747371168,2642994.053
13,1590041.78589297,2642946.223
14,1590041.7263020962,2642946.184
15,1446174.0401162277,2642943.675
16,1121596.2301124877,2038534.639
17,1121596.2301124877,2035015.682
18,1121596.2301124877,1384101.85
19,1121596.2301124877,1277905.451
20,1121596.2301124877,1261230.707
21,1121596.2301124877,1090221.881
22,1121596.2301124877,845457.15
23,1121596.2301124877,223332.203
24,1121596.2301124877,0.009
25,762216.2992770204,0.0
26,295.05900281373124,0.0
0,771978.3777942169,2719445.291
1,771977.8326473025,2719445.098
2,1369727.7783866778,2719405.643
3,1601554.9322030153,2676460.902
4,1625623.3897638072,2676137.469
5,1590044.4747371168,2676137.469
6,1590041.78589297,2676135.93
7,1590041.7263020962,2676135.905
8,1446174.0401162277,2676134.595
9,1121596.2301124877,2676074.135
10,1121596.2301124877,2047819.4
11,1121596.2301124877,1979676.463
12,1121596.2301124877,0.008
13,762216.2992770204,0.0
14,295.05900281373124,0.0
0,771978.3777942169,2478104.84
1,771977.8326473025,2478104.574
2,1369727.7783866778,2441530.779
3,604336.2287726993,2441529.475
4,1446174.0401162277,2431625.026
5,1446174.0401162277,2348436.083
6,1601554.9322030153,2344371.832
7,1625623.3897638072,2344161.697
8,1590044.4747371168,2344161.697
9,1590041.78589297,2344114.295
10,1590041.7263020962,2344114.247
11,1446174.0401162277,2344112.732
12,1121596.2301124877,2240449.591
13,1121596.2301124877,1718467.399
14,1121596.2301124877,1715876.075
15,762216.2992770204,627956.011
16,1590044.4747371168,627956.011
17,1590041.78589297,627952.221
18,1590041.7263020962,627952.185
19,1121596.2301124877,627950.668
20,1121596.2301124877,627661.256
21,1121596.2301124877,627588.979
22,1121596.2301124877,508636.916
23,1121596.2301124877,505732.786
24,455055.6343089471,362408.022
25,1121596.2301124877,362406.387
26,2.1684603490170096,5.212
27,4.30415657620042,5.212
28,240389.78877129089,0.0
0,771978.3777942169,50.787
1,771977.8326473025,50.633
2,2.1684603490170096,0.0
0,771978.3777942169,4985412.075
1,771977.8326473025,4985411.847
2,1369727.7783866778,4985369.727
3,1446174.0401162277,4943480.238
4,1446174.0401162277,4914308.021
5,1601554.9322030153,4862770.495
6,1590044.4747371168,4862731.057
7,1625623.3897638072,4862731.057
8,1590041.78589297,4862680.292
9,1590041.7263020962,4862680.259
10,1446174.0401162277,4862677.88
11,1121596.2301124877,4226786.938
12,1121596.2301124877,4169115.67
13,455055.6343089471,3735943.142
14,1121596.2301124877,3735941.036
15,240389.78877129089,3570592.567
16,240389.78877129089,3548687.395
17,577842.8430326743,3546697.576
18,577842.8430326743,3527359.474
19,577842.8430326743,3526615.512
20,577842.8430326743,3479501.819
21,577842.8430326743,2954696.099
22,577842.8430326743,2875294.375
23,577842.8430326743,2875117.615
24,577842.8430326743,2858232.223
25,577842.8430326743,2438771.07
26,577842.8430326743,2413310.117
27,577842.8430326743,2404513.105
28,577842.8430326743,2269138.588
29,577842.8430326743,1922376.966
30,577842.8430326743,1706595.27
31,577842.8430326743,1654686.33
32,577842.8430326743,1575870.284
33,577842.8430326743,1122855.64
34,577842.8430326743,1035349.69
35,577842.8430326743,880583.337
36,577842.8430326743,707967.124
37,577842.8430326743,533724.487
38,577842.8430326743,521160.935
39,577842.8430326743,500650.436
40,577842.8430326743,447866.009
41,577842.8430326743,446146.028
42,577842.8430326743,422877.256
43,577842.8430326743,10330.182
44,7527.792504385949,9.56
45,7845.475503649621,9.56
46,7845.474540145966,9.56
47,7845.474449635019,9.559
48,577842.8430326743,0.0
0,771978.3777942169,2631389.987
1,771977.8326473025,2631389.802
2,1369727.7783866778,2631356.23
3,1446174.0401162277,2589919.139
4,1446174.0401162277,2560566.967
5,1446174.0401162277,2501261.262
6,1446174.0401162277,1989841.545
7,1446174.0401162277,1113995.363
8,1446174.0401162277,515526.623
9,1446174.0401162277,46308.408
10,1446174.0401162277,45511.366
11,1446174.0401162277,0.006
12,295.05900281373124,0.0
0,771978.3777942169,36228.877
1,771977.8326473025,36228.774
2,2.1684603490170096,79.704
3,604336.2287726993,0.0
0,771978.3777942169,42604.192
1,771977.8326473025,42603.981
2,1369727.7783866778,8051.549
3,604336.2287726993,8050.47
4,295.05900281373124,1.561
5,1446174.0401162277,0.0
0,771978.3777942169,712315.983
1,771977.8326473025,712313.053
2,1369727.7783866778,712270.169
3,1446174.0401162277,702088.15
4,1601554.9322030153,700203.227
5,1625623.3897638072,699987.694
6,1590044.4747371168,699987.694
7,1590041.78589297,699985.725
8,1590041.7263020962,699985.695
9,1446174.0401162277,699984.306
10,455055.6343089471,98419.844
11,1121596.2301124877,98418.447
12,7845.475503649621,6.84
13,7527.792504385949,6.84
14,7845.474449635019,6.839
15,7845.474540145966,6.839
16,240389.78877129089,0.0
0,771978.3777942169,633372.934
1,771977.8326473025,633371.264
2,1369727.7783866778,633320.772
3,1446174.0401162277,622476.903
4,1601554.9322030153,622385.067
5,1590044.4747371168,622232.524
6,1625623.3897638072,622232.524
7,1590041.78589297,622231.087
8,1590041.7263020962,622231.058
9,1446174.0401162277,622229.833
10,295.05900281373124,1.951
11,762216.2992770204,1.951
12,1121596.2301124877,0.0
0,771978.3777942169,867111.78
1,771977.8326473025,867111.393
2,1369727.7783866778,866371.388
3,604336.2287726993,866369.556
4,1601554.9322030153,865942.827
5,1625623.3897638072,865893.829
6,1590044.4747371168,865893.829
7,1590041.78589297,865892.618
8,1590041.7263020962,865892.586
9,1446174.0401162277,865890.285
10,455055.6343089471,250432.093
11,1121596.2301124877,250430.351
12,240389.78877129089,60465.962
13,2.1684603490170096,3.066
14,4.30415657620042,3.066
15,240389.78877129089,0.0
0,771978.3777942169,628777.946
1,771977.8326473025,628777.54
2,1369727.7783866778,628626.144
3,604336.2287726993,628624.831
4,1446174.0401162277,628318.456
5,1601554.9322030153,626320.286
6,1590044.4747371168,626305.188
7,1625623.3897638072,626305.188
8,1590041.78589297,626303.074
9,1590041.7263020962,626303.046
10,1446174.0401162277,626301.679
11,762216.2992770204,3.147
12,295.05900281373124,3.147
13,1121596.2301124877,0.0
0,771978.3777942169,37.784
1,771977.8326473025,37.446
2,2.1684603490170096,0.0
0,771978.3777942169,52.171
1,771977.8326473025,51.297
2,2.1684603490170096,0.0
0,771978.3777942169,1381966.748
1,771977.8326473025,1381966.389
2,1369727.7783866778,1381922.766
3,1446174.0401162277,1369380.712
4,1446174.0401162277,1298382.02
5,1446174.0401162277,1289964.094
6,1601554.9322030153,1288397.384
7,1590044.4747371168,1287976.997
8,1625623.3897638072,1287976.996
9,1590041.78589297,1287976.19
10,1590041.7263020962,1287976.135
11,1446174.0401162277,1287973.722
12,1121596.2301124877,663322.117
13,1121596.2301124877,512340.726
14,762216.2992770204,2.125
15,295.05900281373124,2.125
16,1121596.2301124877,0.0
0,771978.3777942169,2676977.42
1,771977.8326473025,2676977.126
2,1369727.7783866778,2676741.269
3,604336.2287726993,2676739.428
4,1601554.9322030153,2676546.115
5,1625623.3897638072,2676483.588
6,1590044.4747371168,2676483.588
7,1590041.78589297,2676482.062
8,1590041.7263020962,2676482.026
9,1446174.0401162277,2676479.627
10,1121596.2301124877,2676375.686
11,1121596.2301124877,2050725.625
12,1121596.2301124877,1948758.449
13,1121596.2301124877,1806432.097
14,1121596.2301124877,1632939.357
15,1121596.2301124877,1374991.471
16,1121596.2301124877,1269257.374
17,1121596.2301124877,1118866.782
18,1121596.2301124877,1012875.569
19,1121596.2301124877,848791.55
20,1121596.2301124877,830977.123
21,1121596.2301124877,0.013
22,762216.2992770204,0.0
23,295.05900281373124,0.0
0,771978.3777942169,43.249
1,771977.8326473025,43.002
2,2.1684603490170096,0.0
0,771978.3777942169,4283.679
1,771977.8326473025,4283.442
2,2.1684603490170096,4.839
3,604336.2287726993,0.0
0,771978.3777942169,858929.742
1,771977.8326473025,858929.275
2,1369727.7783866778,858885.433
3,1446174.0401162277,858778.284
4,1446174.0401162277,858259.949
5,1446174.0401162277,854847.439
6,1446174.0401162277,843594.272
7,1601554.9322030153,842846.655
8,1590044.4747371168,842616.702
9,1625623.3897638072,842616.702
10,1590041.78589297,842614.736
11,1590041.7263020962,842614.703
12,1446174.0401162277,842613.291
13,1121596.2301124877,650471.67
14,1121596.2301124877,594527.391
15,455055.6343089471,245428.53
16,1121596.2301124877,245426.996
17,4.30415657620042,3.824
18,2.1684603490170096,3.824
19,240389.78877129089,0.0
0,771978.3777942169,1319354.657
1,771977.8326473025,1319354.327
2,1369727.7783866778,1319306.566
3,1446174.0401162277,1308242.397
4,1601554.9322030153,1307296.625
5,1625623.3897638072,1307208.953
6,1590044.4747371168,1307208.953
7,1590041.78589297,1307207.865
8,1590041.7263020962,1307207.837
9,1446174.0401162277,1307205.214
10,1590044.4747371168,1307087.468
11,762216.2992770204,1307087.468
12,1590041.78589297,1307085.823
13,1590041.7263020962,1307085.785
14,1121596.2301124877,1307084.026
15,1121596.2301124877,1306882.424
16,1121596.2301124877,691091.939
17,1121596.2301124877,523679.365
18,1121596.2301124877,424125.48
19,1121596.2301124877,422124.302
20,1121596.2301124877,421915.127
21,1121596.2301124877,268514.242
22,1121596.2301124877,9310.053
23,295.05900281373124,2.354
24,762216.2992770204,2.354
25,1121596.2301124877,0.0
0,771978.3777942169,3184.706
1,771977.8326473025,3184.465
2,2.1684603490170096,3.101
3,604336.2287726993,0.0
0,771978.3777942169,1210436.558
1,771977.8326473025,1210436.061
2,1369727.7783866778,1210397.552
3,1601554.9322030153,1199669.202
4,1590044.4747371168,1199451.157
5,1625623.3897638072,1199451.157
6,1590041.78589297,1199402.982
7,1590041.7263020962,1199402.932
8,1446174.0401162277,1199401.331
9,1121596.2301124877,1199187.055
10,1121596.2301124877,1199102.55
11,1121596.2301124877,583198.404
12,762216.2992770204,2.775
13,295.05900281373124,2.775
14,1121596.2301124877,0.0
0,771978.3777942169,2454.74
1,771977.8326473025,2454.335
2,2.1684603490170096,3.064
